extraction_id,processing_id,expedition_id,target_species,extraction_date,extraction_method,solvent_system,target_compounds,extraction_temperature,extraction_time_hours,sample_volume_ml,final_yield_mg,purity_percentage,bioactivity_retained,compound_class,molecular_weight_estimated,stability_assessment,storage_buffer,extraction_efficiency,chromatography_required,purification_steps,extraction_cost_usd,analyst,analytical_method,extraction_notes
EXP-0058-PROC-1-EXT-1,EXP-0058-PROC-1,EXP-0058,Bothrops jararaca,2024-12-04,Supercritical CO2,Aqueous Buffer,Bradykinin-potentiating peptides,38.7,13.1,30.4,254.61,65.6,88.3,Peptide,1218.0,Stable,PBS pH 7.4,76.5,False,5,1887.87,Sherry Stevens,HPLC-MS,Although before position try get successful society.
EXP-0058-PROC-1-EXT-2,EXP-0058-PROC-1,EXP-0058,Bothrops jararaca,2024-12-09,Supercritical CO2,Ethanol/Water,Bradykinin-potentiating peptides,22.6,10.3,33.7,447.55,96.9,95.8,Peptide,398.0,Unstable,HEPES Buffer,91.6,False,3,962.04,Rodney Horn,GC-MS,Eat tonight run leader treat contain.
EXP-0058-PROC-1-EXT-3,EXP-0058-PROC-1,EXP-0058,Bothrops jararaca,2024-12-15,Chromatographic Separation,Chloroform/Methanol,Bradykinin-potentiating peptides,7.5,39.6,37.2,236.77,83.3,96.1,Peptide,1391.0,Stable,HEPES Buffer,58.2,True,4,1674.97,Jennifer Bautista,GC-MS,Those citizen think Mrs project.
EXP-0058-PROC-2-EXT-1,EXP-0058-PROC-2,EXP-0058,Bothrops jararaca,2024-12-05,Supercritical CO2,Ethanol/Water,Bradykinin-potentiating peptides,44.4,21.2,9.5,334.31,92.8,74.9,Peptide,1662.0,Unstable,PBS pH 7.4,85.5,True,2,1845.81,Nicholas Barrera,HPLC-MS,In seven building hard sense mean single.
EXP-0059-PROC-1-EXT-1,EXP-0059-PROC-1,EXP-0059,Bothrops jararaca,2025-01-31,Chromatographic Separation,Chloroform/Methanol,Bradykinin-potentiating peptides,28.4,40.2,9.8,22.04,87.4,83.3,Peptide,661.0,Stable,Saline,42.4,False,1,1405.92,Christopher Clark,GC-MS,Left available reason.
EXP-0060-PROC-1-EXT-1,EXP-0060-PROC-1,EXP-0060,Phyllobates terribilis,2025-07-09,Steam Distillation,Aqueous Buffer,"Batrachotoxin, Homobatrachotoxin",10.0,14.6,41.7,242.48,73.5,79.6,Alkaloid,1935.0,Stable,HEPES Buffer,71.7,False,1,242.18,Jane Reese,HPLC-MS,However action boy true force.
EXP-0060-PROC-2-EXT-1,EXP-0060-PROC-2,EXP-0060,Phyllobates terribilis,2025-07-30,Steam Distillation,Methanol/Water,"Batrachotoxin, Homobatrachotoxin",26.9,7.7,77.0,303.05,81.7,71.6,Alkaloid,453.0,Moderate,Tris Buffer,70.5,False,3,574.08,Kari Jones,LC-MS/MS,Prevent require just likely evidence claim stuff.
EXP-0061-PROC-1-EXT-1,EXP-0061-PROC-1,EXP-0061,Salinispora tropica,2024-01-02,Supercritical CO2,Chloroform/Methanol,Salinosporamide A,25.5,68.3,85.0,361.21,63.0,73.2,β-lactone,1087.0,Moderate,Saline,40.4,True,5,1960.88,Cassandra Martinez,HPLC-MS,Collection provide action event key concern.
EXP-0061-PROC-2-EXT-1,EXP-0061-PROC-2,EXP-0061,Salinispora tropica,2023-12-31,Steam Distillation,Ethanol/Water,Salinosporamide A,31.7,46.4,17.3,215.22,70.4,96.6,β-lactone,273.0,Stable,PBS pH 7.4,89.4,True,4,1699.39,Stephanie Patel,NMR,Recent student specific political respond to.
EXP-0061-PROC-2-EXT-2,EXP-0061-PROC-2,EXP-0061,Salinispora tropica,2024-01-04,Supercritical CO2,Methanol/Water,Salinosporamide A,6.4,69.6,55.0,151.71,73.8,72.0,β-lactone,1981.0,Stable,Saline,32.6,False,1,1378.83,Eric Williams,LC-MS/MS,Any help cut.
EXP-0061-PROC-2-EXT-3,EXP-0061-PROC-2,EXP-0061,Salinispora tropica,2023-12-28,Solvent Extraction,Methanol/Water,Salinosporamide A,22.7,38.8,50.8,351.46,62.6,75.8,β-lactone,586.0,Moderate,Tris Buffer,78.0,False,2,540.45,Terry Gonzalez,LC-MS/MS,Instead writer front.
EXP-0061-PROC-3-EXT-1,EXP-0061-PROC-3,EXP-0061,Salinispora tropica,2023-12-17,Solvent Extraction,Chloroform/Methanol,Salinosporamide A,69.5,67.9,54.3,176.22,68.9,71.5,β-lactone,683.0,Moderate,PBS pH 7.4,72.5,True,1,1160.51,Michael Walker,HPLC-MS,Someone store collection cold.
EXP-0061-PROC-3-EXT-2,EXP-0061-PROC-3,EXP-0061,Salinispora tropica,2023-12-15,Chromatographic Separation,Ethanol/Water,Salinosporamide A,56.7,35.7,53.7,133.96,77.3,84.1,β-lactone,1472.0,Unstable,PBS pH 7.4,91.1,True,3,792.78,Brian Murphy,HPLC-MS,Phone person various house into discussion black.
EXP-0061-PROC-4-EXT-1,EXP-0061-PROC-4,EXP-0061,Salinispora tropica,2023-12-14,Solvent Extraction,Ethanol/Water,Salinosporamide A,45.4,13.0,77.2,492.47,95.9,75.9,β-lactone,1776.0,Stable,Saline,75.8,True,4,1016.92,Adrian Valdez,NMR,Home learn at.
EXP-0062-PROC-1-EXT-1,EXP-0062-PROC-1,EXP-0062,Phyllobates terribilis,2026-02-18,Chromatographic Separation,Ethanol/Water,"Batrachotoxin, Homobatrachotoxin",40.5,27.5,51.9,289.61,67.2,97.0,Alkaloid,1414.0,Moderate,HEPES Buffer,71.2,False,2,379.09,Marie Wood,LC-MS/MS,Those in should matter.
EXP-0062-PROC-2-EXT-1,EXP-0062-PROC-2,EXP-0062,Phyllobates terribilis,2026-02-07,Chromatographic Separation,Ethanol/Water,"Batrachotoxin, Homobatrachotoxin",10.0,38.4,43.3,294.45,63.4,82.9,Alkaloid,515.0,Moderate,PBS pH 7.4,94.2,True,5,1210.07,Michelle Moody DVM,LC-MS/MS,Commercial where outside wonder recent question win.
EXP-0062-PROC-2-EXT-2,EXP-0062-PROC-2,EXP-0062,Phyllobates terribilis,2026-02-13,Steam Distillation,Aqueous Buffer,"Batrachotoxin, Homobatrachotoxin",11.2,70.3,32.2,211.96,84.7,70.7,Alkaloid,1658.0,Moderate,Saline,64.9,True,5,700.79,Evelyn Reid,NMR,Within project attack adult treatment large.
EXP-0062-PROC-3-EXT-1,EXP-0062-PROC-3,EXP-0062,Phyllobates terribilis,2026-02-07,Steam Distillation,Aqueous Buffer,"Batrachotoxin, Homobatrachotoxin",72.0,49.7,28.7,32.89,86.2,87.2,Alkaloid,928.0,Stable,Tris Buffer,53.6,True,4,590.27,Natalie Gordon,LC-MS/MS,Discussion pattern to.
EXP-0063-PROC-1-EXT-1,EXP-0063-PROC-1,EXP-0063,Phyllobates terribilis,2025-07-05,Supercritical CO2,Methanol/Water,"Batrachotoxin, Homobatrachotoxin",17.4,43.4,45.3,223.4,69.7,94.8,Alkaloid,1073.0,Moderate,Saline,65.3,False,3,748.57,Oscar Todd,NMR,Bag case material dark heart politics draw rise.
EXP-0063-PROC-1-EXT-2,EXP-0063-PROC-1,EXP-0063,Phyllobates terribilis,2025-07-01,Chromatographic Separation,Chloroform/Methanol,"Batrachotoxin, Homobatrachotoxin",58.3,14.9,70.6,195.25,75.8,84.1,Alkaloid,862.0,Stable,HEPES Buffer,36.5,True,4,757.34,Jill Wiley MD,GC-MS,Poor set minute within possible eye.
EXP-0063-PROC-1-EXT-3,EXP-0063-PROC-1,EXP-0063,Phyllobates terribilis,2025-06-25,Solvent Extraction,Chloroform/Methanol,"Batrachotoxin, Homobatrachotoxin",25.8,33.7,23.4,105.27,60.9,96.9,Alkaloid,579.0,Moderate,Tris Buffer,44.8,True,1,703.28,Ryan Rivera,GC-MS,Day approach truth write soon.
EXP-0064-PROC-1-EXT-1,EXP-0064-PROC-1,EXP-0064,Salinispora tropica,2024-10-10,Chromatographic Separation,Chloroform/Methanol,Salinosporamide A,9.7,10.5,66.3,169.9,86.9,86.7,β-lactone,661.0,Stable,Tris Buffer,72.3,True,2,409.29,Courtney Salas,HPLC-MS,Focus kind accept thank attorney court plant.
EXP-0064-PROC-2-EXT-1,EXP-0064-PROC-2,EXP-0064,Salinispora tropica,2024-10-09,Supercritical CO2,Chloroform/Methanol,Salinosporamide A,24.4,43.9,87.8,499.45,83.1,82.1,β-lactone,605.0,Moderate,PBS pH 7.4,46.7,True,2,1063.02,Dan Davis,NMR,Nature somebody daughter medical international level clearly culture.
EXP-0065-PROC-1-EXT-1,EXP-0065-PROC-1,EXP-0065,Halichondria okadai,2023-08-02,Supercritical CO2,Ethanol/Water,"Halichondrin B, Norhalichondrin A",32.0,27.5,41.4,418.33,84.7,88.4,Macrolide,801.0,Stable,Tris Buffer,83.2,False,5,269.05,Larry Turner,GC-MS,Large player even sit bag win huge.
EXP-0065-PROC-1-EXT-2,EXP-0065-PROC-1,EXP-0065,Halichondria okadai,2023-08-01,Steam Distillation,Methanol/Water,"Halichondrin B, Norhalichondrin A",34.3,36.3,68.4,6.48,93.1,83.4,Macrolide,817.0,Unstable,HEPES Buffer,39.0,True,5,991.04,Jeremy Wagner,LC-MS/MS,Set standard soldier after high take.
EXP-0065-PROC-2-EXT-1,EXP-0065-PROC-2,EXP-0065,Halichondria okadai,2023-07-05,Chromatographic Separation,Chloroform/Methanol,"Halichondrin B, Norhalichondrin A",55.6,30.9,96.3,299.68,90.7,73.3,Macrolide,915.0,Moderate,Tris Buffer,51.9,True,4,1225.07,Tammy Larson,HPLC-MS,Need compare herself figure.
EXP-0065-PROC-2-EXT-2,EXP-0065-PROC-2,EXP-0065,Halichondria okadai,2023-07-03,Solvent Extraction,Ethanol/Water,"Halichondrin B, Norhalichondrin A",9.5,61.4,25.2,334.41,80.6,95.0,Macrolide,425.0,Unstable,Tris Buffer,38.4,True,1,1202.27,Justin Castillo,NMR,Carry light choice couple actually may.
EXP-0065-PROC-2-EXT-3,EXP-0065-PROC-2,EXP-0065,Halichondria okadai,2023-07-02,Steam Distillation,Ethanol/Water,"Halichondrin B, Norhalichondrin A",28.8,44.1,93.4,418.48,97.8,70.7,Macrolide,403.0,Unstable,Tris Buffer,69.6,True,3,1677.04,Katherine Frost,LC-MS/MS,Wife health majority political open impact.
EXP-0065-PROC-3-EXT-1,EXP-0065-PROC-3,EXP-0065,Halichondria okadai,2023-07-24,Solvent Extraction,Ethanol/Water,"Halichondrin B, Norhalichondrin A",63.8,5.0,40.1,252.95,81.3,91.9,Macrolide,839.0,Stable,Tris Buffer,69.8,True,1,1253.68,Thomas Cruz,GC-MS,Class several whatever side seem give remember.
EXP-0065-PROC-3-EXT-2,EXP-0065-PROC-3,EXP-0065,Halichondria okadai,2023-07-25,Steam Distillation,Aqueous Buffer,"Halichondrin B, Norhalichondrin A",23.7,7.0,16.3,112.37,79.0,95.2,Macrolide,1462.0,Moderate,PBS pH 7.4,81.3,True,3,831.76,Isabel Brown,GC-MS,Unit save drug alone spend piece.
EXP-0066-PROC-1-EXT-1,EXP-0066-PROC-1,EXP-0066,Halichondria okadai,2025-05-21,Supercritical CO2,Aqueous Buffer,"Halichondrin B, Norhalichondrin A",18.6,5.3,61.1,494.61,66.3,71.4,Macrolide,1603.0,Moderate,Saline,46.4,True,3,1693.36,Melissa Brewer,LC-MS/MS,Painting want challenge easy official.
EXP-0066-PROC-1-EXT-2,EXP-0066-PROC-1,EXP-0066,Halichondria okadai,2025-05-30,Steam Distillation,Ethanol/Water,"Halichondrin B, Norhalichondrin A",35.1,48.0,49.2,315.33,77.1,75.7,Macrolide,1114.0,Moderate,Tris Buffer,64.4,False,4,1659.09,Candice Wilson,GC-MS,Popular true huge only.
EXP-0066-PROC-2-EXT-1,EXP-0066-PROC-2,EXP-0066,Halichondria okadai,2025-06-05,Steam Distillation,Ethanol/Water,"Halichondrin B, Norhalichondrin A",12.6,52.2,52.5,447.06,95.0,71.7,Macrolide,1677.0,Moderate,Tris Buffer,32.5,True,1,860.91,Kelly Lopez,NMR,Coach interview reality may mouth though.
EXP-0066-PROC-2-EXT-2,EXP-0066-PROC-2,EXP-0066,Halichondria okadai,2025-06-07,Solvent Extraction,Ethanol/Water,"Halichondrin B, Norhalichondrin A",60.7,1.6,21.0,290.44,87.1,97.5,Macrolide,1470.0,Moderate,HEPES Buffer,73.7,True,5,909.81,Morgan Goodwin,LC-MS/MS,Body of something sport.
EXP-0066-PROC-2-EXT-3,EXP-0066-PROC-2,EXP-0066,Halichondria okadai,2025-06-04,Solvent Extraction,Aqueous Buffer,"Halichondrin B, Norhalichondrin A",44.6,48.9,44.7,365.37,79.8,72.2,Macrolide,546.0,Stable,Tris Buffer,84.6,True,3,1504.84,Daniel Goodman,HPLC-MS,According collection man best similar.
EXP-0066-PROC-3-EXT-1,EXP-0066-PROC-3,EXP-0066,Halichondria okadai,2025-05-24,Steam Distillation,Ethanol/Water,"Halichondrin B, Norhalichondrin A",79.3,15.9,6.1,498.71,70.7,90.0,Macrolide,518.0,Unstable,PBS pH 7.4,67.7,True,3,1827.26,Jason Roberts,NMR,Color hear region cup consider way.
EXP-0067-PROC-1-EXT-1,EXP-0067-PROC-1,EXP-0067,Halichondria okadai,2023-07-10,Supercritical CO2,Ethanol/Water,"Halichondrin B, Norhalichondrin A",18.3,45.4,37.0,105.68,71.9,75.4,Macrolide,1823.0,Stable,PBS pH 7.4,55.8,True,3,641.5,Robert Lopez,GC-MS,Seek speak court work.
EXP-0067-PROC-2-EXT-1,EXP-0067-PROC-2,EXP-0067,Halichondria okadai,2023-07-29,Solvent Extraction,Methanol/Water,"Halichondrin B, Norhalichondrin A",60.6,70.0,46.6,430.53,81.5,74.7,Macrolide,1443.0,Moderate,Saline,63.4,True,4,1371.09,Jessica Durham,NMR,Than coach fall help.
EXP-0068-PROC-1-EXT-1,EXP-0068-PROC-1,EXP-0068,Phyllobates terribilis,2025-01-05,Chromatographic Separation,Aqueous Buffer,"Batrachotoxin, Homobatrachotoxin",72.5,54.3,51.4,301.65,72.4,99.5,Alkaloid,1401.0,Unstable,HEPES Buffer,32.9,True,5,787.92,Gordon Richards,NMR,Magazine set act entire western program smile.
EXP-0068-PROC-2-EXT-1,EXP-0068-PROC-2,EXP-0068,Phyllobates terribilis,2025-01-06,Chromatographic Separation,Ethanol/Water,"Batrachotoxin, Homobatrachotoxin",5.8,33.0,36.6,219.21,70.0,74.9,Alkaloid,1440.0,Moderate,Tris Buffer,63.4,True,4,560.28,Daniel Conner,HPLC-MS,Owner would seven usually list front.
EXP-0068-PROC-3-EXT-1,EXP-0068-PROC-3,EXP-0068,Phyllobates terribilis,2024-12-19,Solvent Extraction,Chloroform/Methanol,"Batrachotoxin, Homobatrachotoxin",9.5,11.5,12.0,406.18,88.6,92.6,Alkaloid,1489.0,Stable,HEPES Buffer,73.5,True,1,1058.59,Jacob Wu,HPLC-MS,Stage wait professor her arm green.
EXP-0069-PROC-1-EXT-1,EXP-0069-PROC-1,EXP-0069,Phyllobates terribilis,2024-01-29,Chromatographic Separation,Ethanol/Water,"Batrachotoxin, Homobatrachotoxin",51.2,56.2,52.5,178.82,70.5,89.3,Alkaloid,1447.0,Moderate,PBS pH 7.4,86.6,True,5,816.2,Brett Bryant,HPLC-MS,Rise thousand catch own than evidence.
EXP-0069-PROC-1-EXT-2,EXP-0069-PROC-1,EXP-0069,Phyllobates terribilis,2024-02-01,Chromatographic Separation,Methanol/Water,"Batrachotoxin, Homobatrachotoxin",71.1,38.5,54.2,288.98,88.5,98.9,Alkaloid,332.0,Moderate,Saline,33.5,True,2,1887.59,Robin Richardson,NMR,Rather thank method produce about point walk focus.
EXP-0069-PROC-2-EXT-1,EXP-0069-PROC-2,EXP-0069,Phyllobates terribilis,2024-01-11,Solvent Extraction,Chloroform/Methanol,"Batrachotoxin, Homobatrachotoxin",40.7,7.6,78.0,373.64,71.8,79.2,Alkaloid,1708.0,Moderate,Tris Buffer,34.7,True,2,1785.99,Shelley Montes,NMR,Question do machine school soldier give.
EXP-0070-PROC-1-EXT-1,EXP-0070-PROC-1,EXP-0070,Phyllobates terribilis,2025-06-18,Steam Distillation,Chloroform/Methanol,"Batrachotoxin, Homobatrachotoxin",75.1,49.1,44.4,344.8,73.1,78.3,Alkaloid,1994.0,Stable,HEPES Buffer,78.8,True,2,1360.5,Teresa Alvarez,HPLC-MS,Safe family crime century.
EXP-0070-PROC-1-EXT-2,EXP-0070-PROC-1,EXP-0070,Phyllobates terribilis,2025-06-10,Chromatographic Separation,Aqueous Buffer,"Batrachotoxin, Homobatrachotoxin",6.4,40.3,77.4,268.74,91.9,71.0,Alkaloid,860.0,Stable,Tris Buffer,45.4,True,1,1005.09,Laura Vincent,GC-MS,All marriage beautiful strategy you would level.
EXP-0070-PROC-1-EXT-3,EXP-0070-PROC-1,EXP-0070,Phyllobates terribilis,2025-06-10,Chromatographic Separation,Methanol/Water,"Batrachotoxin, Homobatrachotoxin",21.0,66.5,45.5,492.76,81.1,97.9,Alkaloid,210.0,Stable,HEPES Buffer,78.6,False,5,1825.49,Tina Olson,NMR,Drive deep send process become itself respond.
EXP-0071-PROC-1-EXT-1,EXP-0071-PROC-1,EXP-0071,Halichondria okadai,2023-11-19,Solvent Extraction,Ethanol/Water,"Halichondrin B, Norhalichondrin A",36.3,67.3,56.5,263.78,65.4,70.0,Macrolide,1658.0,Stable,Tris Buffer,35.7,True,3,1340.93,Timothy Orr,HPLC-MS,Detail election live today but.
EXP-0071-PROC-2-EXT-1,EXP-0071-PROC-2,EXP-0071,Halichondria okadai,2023-11-22,Solvent Extraction,Chloroform/Methanol,"Halichondrin B, Norhalichondrin A",54.6,6.6,62.4,82.05,88.0,79.0,Macrolide,1034.0,Unstable,Saline,69.0,True,4,508.29,Joseph Swanson,NMR,Somebody four difference office.
EXP-0071-PROC-2-EXT-2,EXP-0071-PROC-2,EXP-0071,Halichondria okadai,2023-11-19,Steam Distillation,Methanol/Water,"Halichondrin B, Norhalichondrin A",54.3,12.2,70.4,64.18,76.2,77.4,Macrolide,1547.0,Moderate,Saline,47.0,True,2,1787.09,Amy Cooper,GC-MS,President size whom join do else.
EXP-0071-PROC-3-EXT-1,EXP-0071-PROC-3,EXP-0071,Halichondria okadai,2023-11-23,Supercritical CO2,Aqueous Buffer,"Halichondrin B, Norhalichondrin A",50.7,7.2,42.2,356.69,85.1,88.7,Macrolide,709.0,Unstable,PBS pH 7.4,54.6,True,3,385.3,Brian Peterson,NMR,Visit seat break happy table west officer ability.
EXP-0071-PROC-3-EXT-2,EXP-0071-PROC-3,EXP-0071,Halichondria okadai,2023-11-25,Steam Distillation,Ethanol/Water,"Halichondrin B, Norhalichondrin A",57.9,18.7,35.8,167.17,61.0,80.2,Macrolide,1646.0,Moderate,HEPES Buffer,88.3,True,5,1132.79,Joseph Boone,HPLC-MS,Floor half quickly someone mind own.
EXP-0072-PROC-1-EXT-1,EXP-0072-PROC-1,EXP-0072,Phyllobates terribilis,2023-10-17,Solvent Extraction,Methanol/Water,"Batrachotoxin, Homobatrachotoxin",70.8,1.9,94.8,244.66,73.0,97.7,Alkaloid,244.0,Moderate,HEPES Buffer,67.8,True,5,1188.08,James Medina,NMR,Firm staff father despite quite challenge exist.
EXP-0073-PROC-1-EXT-1,EXP-0073-PROC-1,EXP-0073,Bugula neritina,2026-03-04,Solvent Extraction,Aqueous Buffer,"Bryostatin 1, Bryostatin 2",53.6,52.6,5.1,468.43,66.3,77.0,Macrolide,674.0,Stable,Saline,32.5,True,5,421.49,Sarah Carey,NMR,Out final wrong.
EXP-0073-PROC-1-EXT-2,EXP-0073-PROC-1,EXP-0073,Bugula neritina,2026-03-10,Supercritical CO2,Aqueous Buffer,"Bryostatin 1, Bryostatin 2",12.8,8.6,73.3,427.3,69.8,70.6,Macrolide,602.0,Unstable,HEPES Buffer,33.7,True,1,386.11,Zachary Mccarthy,NMR,Piece democratic factor whom arrive special check.
EXP-0073-PROC-1-EXT-3,EXP-0073-PROC-1,EXP-0073,Bugula neritina,2026-03-14,Solvent Extraction,Ethanol/Water,"Bryostatin 1, Bryostatin 2",43.2,19.0,94.4,452.98,81.5,80.6,Macrolide,886.0,Moderate,PBS pH 7.4,56.8,True,4,1509.64,Sarah Michael,LC-MS/MS,Red apply tend condition maintain.
EXP-0073-PROC-2-EXT-1,EXP-0073-PROC-2,EXP-0073,Bugula neritina,2026-03-10,Supercritical CO2,Ethanol/Water,"Bryostatin 1, Bryostatin 2",75.8,24.9,58.3,47.62,67.6,82.4,Macrolide,571.0,Moderate,PBS pH 7.4,87.0,False,4,484.92,William Hopkins,HPLC-MS,Yard nature front question.
EXP-0074-PROC-1-EXT-1,EXP-0074-PROC-1,EXP-0074,Salinispora tropica,2023-08-24,Supercritical CO2,Ethanol/Water,Salinosporamide A,56.6,28.2,87.6,284.2,76.7,72.0,β-lactone,1036.0,Moderate,HEPES Buffer,83.3,True,3,1306.17,Norma Myers DDS,HPLC-MS,Executive type red nature best.
EXP-0074-PROC-1-EXT-2,EXP-0074-PROC-1,EXP-0074,Salinispora tropica,2023-08-19,Chromatographic Separation,Aqueous Buffer,Salinosporamide A,13.0,2.0,33.8,349.03,90.0,78.9,β-lactone,1092.0,Unstable,HEPES Buffer,57.4,True,3,938.94,Rick Glenn,NMR,Sure report leader.
EXP-0074-PROC-1-EXT-3,EXP-0074-PROC-1,EXP-0074,Salinispora tropica,2023-08-31,Solvent Extraction,Aqueous Buffer,Salinosporamide A,18.9,4.9,23.8,4.7,83.8,79.5,β-lactone,1952.0,Stable,PBS pH 7.4,42.6,True,4,822.49,Chad Dominguez,LC-MS/MS,Today decide source crime prepare.
EXP-0074-PROC-2-EXT-1,EXP-0074-PROC-2,EXP-0074,Salinispora tropica,2023-08-11,Solvent Extraction,Methanol/Water,Salinosporamide A,67.8,3.3,94.3,446.05,80.3,86.3,β-lactone,1377.0,Stable,PBS pH 7.4,55.2,True,3,1365.0,Scott Garcia,GC-MS,Heavy work quickly collection.
EXP-0074-PROC-3-EXT-1,EXP-0074-PROC-3,EXP-0074,Salinispora tropica,2023-08-11,Chromatographic Separation,Aqueous Buffer,Salinosporamide A,38.7,40.0,89.3,52.42,91.3,76.3,β-lactone,909.0,Stable,Saline,50.6,True,1,920.28,Henry Wells,LC-MS/MS,Bring middle full.
EXP-0074-PROC-3-EXT-2,EXP-0074-PROC-3,EXP-0074,Salinispora tropica,2023-08-11,Chromatographic Separation,Ethanol/Water,Salinosporamide A,64.9,32.3,51.6,424.4,86.8,84.7,β-lactone,664.0,Stable,Saline,87.5,True,1,1238.64,Charles Sharp,NMR,Alone drive major read west.
EXP-0075-PROC-1-EXT-1,EXP-0075-PROC-1,EXP-0075,Bothrops jararaca,2025-05-09,Supercritical CO2,Methanol/Water,Bradykinin-potentiating peptides,65.0,4.1,99.2,65.26,90.3,81.8,Peptide,1086.0,Stable,Saline,87.2,True,3,943.24,Jaime Holt,GC-MS,Sing ten practice every.
EXP-0075-PROC-1-EXT-2,EXP-0075-PROC-1,EXP-0075,Bothrops jararaca,2025-04-28,Steam Distillation,Chloroform/Methanol,Bradykinin-potentiating peptides,4.2,18.4,69.7,60.72,64.3,82.3,Peptide,1366.0,Moderate,HEPES Buffer,76.3,True,3,521.21,Holly Wilson,NMR,Business political training different.
EXP-0076-PROC-1-EXT-1,EXP-0076-PROC-1,EXP-0076,Phyllobates terribilis,2023-07-18,Solvent Extraction,Ethanol/Water,"Batrachotoxin, Homobatrachotoxin",23.8,61.6,87.0,386.28,66.4,94.7,Alkaloid,1585.0,Stable,Tris Buffer,68.8,False,3,806.96,Victoria Mendoza,NMR,Some Congress machine popular.
EXP-0076-PROC-1-EXT-2,EXP-0076-PROC-1,EXP-0076,Phyllobates terribilis,2023-07-20,Steam Distillation,Chloroform/Methanol,"Batrachotoxin, Homobatrachotoxin",42.7,42.6,39.1,237.73,73.8,89.2,Alkaloid,1822.0,Stable,Saline,40.7,True,5,886.54,Kenneth Garcia,HPLC-MS,Research television Mr if.
EXP-0076-PROC-1-EXT-3,EXP-0076-PROC-1,EXP-0076,Phyllobates terribilis,2023-07-11,Chromatographic Separation,Ethanol/Water,"Batrachotoxin, Homobatrachotoxin",59.4,67.2,31.5,475.11,62.4,88.1,Alkaloid,303.0,Stable,Saline,88.1,True,4,1153.66,Jennifer Roth,GC-MS,Major million once research so buy send.
EXP-0076-PROC-2-EXT-1,EXP-0076-PROC-2,EXP-0076,Phyllobates terribilis,2023-07-28,Supercritical CO2,Methanol/Water,"Batrachotoxin, Homobatrachotoxin",15.4,3.7,88.5,157.54,64.9,84.1,Alkaloid,1277.0,Moderate,HEPES Buffer,32.0,False,5,694.81,Stephanie White,NMR,Receive accept language fire always offer present because.
EXP-0076-PROC-3-EXT-1,EXP-0076-PROC-3,EXP-0076,Phyllobates terribilis,2023-07-29,Solvent Extraction,Ethanol/Water,"Batrachotoxin, Homobatrachotoxin",72.0,70.8,65.5,80.9,94.4,85.5,Alkaloid,477.0,Stable,Tris Buffer,89.9,True,2,1563.44,Paul Miller,HPLC-MS,Media hair name institution.
EXP-0076-PROC-4-EXT-1,EXP-0076-PROC-4,EXP-0076,Phyllobates terribilis,2023-07-16,Chromatographic Separation,Methanol/Water,"Batrachotoxin, Homobatrachotoxin",19.2,16.0,70.4,109.94,76.7,93.5,Alkaloid,1611.0,Moderate,HEPES Buffer,59.5,False,2,1625.94,April Turner,GC-MS,Toward fall move cause make fine treat.
EXP-0077-PROC-1-EXT-1,EXP-0077-PROC-1,EXP-0077,Bothrops jararaca,2025-05-05,Chromatographic Separation,Aqueous Buffer,Bradykinin-potentiating peptides,21.4,20.5,34.9,58.49,70.4,76.3,Peptide,1020.0,Unstable,PBS pH 7.4,89.0,True,1,388.06,Lisa Dixon DDS,LC-MS/MS,Down could feel.
EXP-0077-PROC-1-EXT-2,EXP-0077-PROC-1,EXP-0077,Bothrops jararaca,2025-04-27,Chromatographic Separation,Aqueous Buffer,Bradykinin-potentiating peptides,11.3,66.5,59.0,181.93,88.7,77.7,Peptide,1448.0,Moderate,Tris Buffer,32.6,True,4,1710.93,Tina Guzman,GC-MS,Option everyone rock instead near.
EXP-0078-PROC-1-EXT-1,EXP-0078-PROC-1,EXP-0078,Phyllobates terribilis,2024-06-21,Steam Distillation,Methanol/Water,"Batrachotoxin, Homobatrachotoxin",20.8,49.1,78.4,236.66,83.5,83.7,Alkaloid,1809.0,Moderate,HEPES Buffer,62.4,True,1,1715.26,Matthew Martin,NMR,Bar effect international reason movie audience run.
EXP-0078-PROC-1-EXT-2,EXP-0078-PROC-1,EXP-0078,Phyllobates terribilis,2024-06-19,Supercritical CO2,Ethanol/Water,"Batrachotoxin, Homobatrachotoxin",21.5,29.8,83.5,113.89,79.9,94.2,Alkaloid,836.0,Unstable,Tris Buffer,71.7,True,2,642.14,Melissa Lee MD,LC-MS/MS,Painting information child yeah its ago page.
EXP-0078-PROC-2-EXT-1,EXP-0078-PROC-2,EXP-0078,Phyllobates terribilis,2024-06-18,Chromatographic Separation,Methanol/Water,"Batrachotoxin, Homobatrachotoxin",11.5,20.3,86.2,173.3,97.0,99.4,Alkaloid,683.0,Stable,PBS pH 7.4,32.7,False,4,1469.11,Caleb Rodriguez,LC-MS/MS,Image forget become training sing chair something.
EXP-0078-PROC-2-EXT-2,EXP-0078-PROC-2,EXP-0078,Phyllobates terribilis,2024-06-18,Supercritical CO2,Methanol/Water,"Batrachotoxin, Homobatrachotoxin",57.8,3.2,87.7,69.41,64.8,75.3,Alkaloid,1928.0,Moderate,Tris Buffer,75.1,True,3,1642.47,Brent Petty,GC-MS,Her bit understand compare rock.
