occurrence_id,species_key,scientific_name,common_name,decimal_latitude,decimal_longitude,country,collection_date,depth_m,habitat,threat_level,basis_of_record,data_quality
OCC-006-0057,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,30.738730,19.220713,Bermuda,2023-11-20,0,Deep Ocean,Low,Observation,High
OCC-006-0058,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-38.867979,-152.331483,Ethiopia,2023-02-04,0,Deep Ocean,Low,Observation,High
OCC-006-0059,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,72.3952485,143.691310,Armenia,2025-07-30,0,Deep Ocean,Low,Literature,High
OCC-006-0060,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-39.490301,135.456590,Saint Kitts and Nevis,2024-07-25,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0061,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-31.745071,77.372805,Cote d'Ivoire,2025-07-22,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0062,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-0.620574,-17.227171,Zimbabwe,2025-10-02,0,Deep Ocean,Low,Preserved Specimen,Medium
OCC-006-0063,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-33.1432845,-77.981807,Saint Vincent and the Grenadines,2021-10-17,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0064,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,38.559343,-49.758777,Qatar,2024-03-25,0,Deep Ocean,Low,Observation,Medium
OCC-006-0065,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-35.101421,32.940212,United States Virgin Islands,2022-05-28,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0066,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-3.667129,-28.033750,Hong Kong,2023-07-16,0,Deep Ocean,Low,Preserved Specimen,Medium
OCC-006-0067,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,84.1398095,12.876007,Gambia,2022-07-07,0,Deep Ocean,Low,Observation,High
OCC-006-0068,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,47.6581415,86.973713,Lao People's Democratic Republic,2021-09-13,0,Deep Ocean,Low,Observation,Medium
OCC-006-0069,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,36.027875,-8.076065,United States Virgin Islands,2022-03-23,0,Deep Ocean,Low,Preserved Specimen,Medium
OCC-006-0070,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-6.000635,42.227070,Aruba,2024-01-08,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0071,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-30.6021875,-101.658340,Andorra,2022-07-06,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0072,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,66.7748695,130.924988,Saint Helena,2023-04-18,0,Deep Ocean,Low,Preserved Specimen,Medium
OCC-006-0073,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-49.087374,-74.670337,Greenland,2022-05-11,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0074,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,62.9517075,-48.074704,Luxembourg,2023-12-18,0,Deep Ocean,Low,Preserved Specimen,Medium
OCC-006-0075,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,0.614222,-41.848751,Serbia,2025-04-26,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0076,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,82.253542,83.386497,Kuwait,2022-01-18,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0077,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,4.536571,-89.126161,Burundi,2024-10-23,0,Deep Ocean,Low,Literature,Low
OCC-006-0078,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,41.0814145,-81.190108,United States Virgin Islands,2025-08-27,0,Deep Ocean,Low,Preserved Specimen,Low
OCC-006-0079,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,82.2844145,-148.468469,Malta,2021-05-17,0,Deep Ocean,Low,Observation,Medium
OCC-006-0080,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-70.047083,178.745491,Australia,2025-01-11,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0081,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,20.7006945,-106.184799,Tajikistan,2024-05-12,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0082,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-71.7549955,-98.916576,Algeria,2022-04-20,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0083,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,32.409161,20.360599,Bahamas,2024-04-18,0,Deep Ocean,Low,Preserved Specimen,Medium
OCC-006-0084,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,88.980609,150.991310,United States Minor Outlying Islands,2023-08-16,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0085,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,40.9574155,-171.554072,Albania,2023-11-14,0,Deep Ocean,Low,Literature,High
OCC-006-0086,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,20.417840,-173.637557,Andorra,2023-11-09,0,Deep Ocean,Low,Observation,High
OCC-006-0087,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-16.249845,107.622203,France,2021-04-17,0,Deep Ocean,Low,Observation,High
OCC-006-0088,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,25.5811145,-83.756846,Botswana,2025-10-19,0,Deep Ocean,Low,Observation,Medium
OCC-006-0089,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,50.7636345,-100.061270,Dominican Republic,2022-03-02,0,Deep Ocean,Low,Literature,High
OCC-006-0090,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,51.319453,-44.484016,Suriname,2022-12-24,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0091,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,16.541072,-137.576865,Holy See (Vatican City State),2026-01-02,0,Deep Ocean,Low,Observation,High
OCC-006-0092,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,33.211269,123.333239,Ecuador,2026-02-28,0,Deep Ocean,Low,Preserved Specimen,Medium
OCC-006-0093,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-29.3719045,-18.952342,Poland,2025-05-07,0,Deep Ocean,Low,Observation,High
OCC-006-0094,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-68.3595605,170.971691,Togo,2024-06-16,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0095,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-81.494755,-129.802300,Iraq,2023-02-07,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0096,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,58.364663,75.553292,Azerbaijan,2024-05-23,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0097,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-43.994572,-135.608227,Luxembourg,2025-06-08,0,Deep Ocean,Low,Literature,High
OCC-006-0098,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,83.1159695,-2.150441,Mongolia,2026-02-04,0,Deep Ocean,Low,Literature,High
OCC-006-0099,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-64.401503,103.553300,Uruguay,2021-06-02,0,Deep Ocean,Low,Observation,Medium
OCC-006-0100,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-33.248167,124.289920,Lebanon,2022-07-25,0,Deep Ocean,Low,Preserved Specimen,Medium
OCC-006-0101,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-70.042345,-29.475887,United Arab Emirates,2023-12-04,0,Deep Ocean,Low,Observation,High
OCC-006-0102,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,86.6598555,-162.335989,Christmas Island,2025-11-07,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0103,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-5.581158,-171.593625,Cote d'Ivoire,2024-02-22,0,Deep Ocean,Low,Observation,Medium
OCC-006-0104,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,16.916773,-138.694499,French Southern Territories,2022-01-07,0,Deep Ocean,Low,Observation,High
OCC-006-0105,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-25.448737,124.242552,Syrian Arab Republic,2025-06-15,0,Deep Ocean,Low,Observation,High
OCC-006-0106,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,55.1061235,-1.903898,Hungary,2024-12-26,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0107,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-52.4322995,-137.894455,Macao,2024-12-07,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0108,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,2.840952,-151.171947,Bolivia,2023-05-24,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0109,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,-69.594007,2.854337,Netherlands,2025-01-19,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0110,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,69.882483,32.978324,Singapore,2022-11-03,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0111,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,80.2210835,-33.258671,Slovenia,2026-03-04,0,Deep Ocean,Low,Preserved Specimen,High
OCC-006-0112,CREATURE-006,Lissodendoryx sp.,Deep Sea Sponge,41.6953625,-57.519135,Guinea-Bissau,2023-12-22,0,Deep Ocean,Low,Observation,High
OCC-007-0000,CREATURE-007,Pandinus imperator,Scorpion,10.7779165,51.846600,Colombia,2024-08-09,0,Desert,High,Preserved Specimen,High
OCC-007-0001,CREATURE-007,Pandinus imperator,Scorpion,87.3477645,24.049987,Belize,2025-01-25,0,Desert,High,Preserved Specimen,High
OCC-007-0002,CREATURE-007,Pandinus imperator,Scorpion,-10.7096745,-47.688282,Rwanda,2021-07-29,0,Desert,High,Preserved Specimen,High
OCC-007-0003,CREATURE-007,Pandinus imperator,Scorpion,-18.066806,-97.203252,Hong Kong,2024-10-07,0,Desert,High,Preserved Specimen,High
OCC-007-0004,CREATURE-007,Pandinus imperator,Scorpion,80.1614735,-97.173227,Saint Vincent and the Grenadines,2023-02-26,0,Desert,High,Observation,Medium
OCC-007-0005,CREATURE-007,Pandinus imperator,Scorpion,6.8247315,-122.795909,Bermuda,2021-03-26,0,Desert,High,Observation,Medium
OCC-007-0006,CREATURE-007,Pandinus imperator,Scorpion,-7.2500845,58.765751,Guyana,2025-01-05,0,Desert,High,Literature,High
OCC-007-0007,CREATURE-007,Pandinus imperator,Scorpion,-62.5574625,-108.860843,Benin,2022-02-22,0,Desert,High,Preserved Specimen,High
OCC-007-0008,CREATURE-007,Pandinus imperator,Scorpion,30.485557,119.029060,Moldova,2023-10-09,0,Desert,High,Observation,Medium
OCC-007-0009,CREATURE-007,Pandinus imperator,Scorpion,-62.272516,-165.900747,Benin,2022-12-23,0,Desert,High,Preserved Specimen,Medium
OCC-007-0010,CREATURE-007,Pandinus imperator,Scorpion,-65.018253,140.471429,Netherlands Antilles,2025-02-17,0,Desert,High,Preserved Specimen,Medium
OCC-007-0011,CREATURE-007,Pandinus imperator,Scorpion,13.4115175,-173.374682,French Guiana,2023-04-12,0,Desert,High,Preserved Specimen,High
OCC-007-0012,CREATURE-007,Pandinus imperator,Scorpion,-67.2636475,120.398895,United Kingdom,2026-03-04,0,Desert,High,Preserved Specimen,High
OCC-007-0013,CREATURE-007,Pandinus imperator,Scorpion,-24.8393005,127.068916,Mali,2022-01-20,0,Desert,High,Preserved Specimen,High
OCC-007-0014,CREATURE-007,Pandinus imperator,Scorpion,12.201975,-88.999441,Burundi,2022-07-21,0,Desert,High,Observation,High
OCC-007-0015,CREATURE-007,Pandinus imperator,Scorpion,-17.950100,84.743900,Cameroon,2021-07-10,0,Desert,High,Preserved Specimen,High
OCC-007-0016,CREATURE-007,Pandinus imperator,Scorpion,26.682523,-31.844099,Italy,2022-09-15,0,Desert,High,Observation,High
OCC-007-0017,CREATURE-007,Pandinus imperator,Scorpion,-69.3515785,13.877463,El Salvador,2025-12-06,0,Desert,High,Preserved Specimen,High
OCC-007-0018,CREATURE-007,Pandinus imperator,Scorpion,77.7812025,86.181905,Nepal,2024-04-16,0,Desert,High,Preserved Specimen,High
OCC-007-0019,CREATURE-007,Pandinus imperator,Scorpion,32.9062975,-122.569645,Burkina Faso,2022-09-24,0,Desert,High,Preserved Specimen,High
OCC-007-0020,CREATURE-007,Pandinus imperator,Scorpion,16.2177575,-1.642243,Tajikistan,2024-04-23,0,Desert,High,Observation,High
OCC-007-0021,CREATURE-007,Pandinus imperator,Scorpion,-1.5393195,56.342880,Grenada,2023-05-12,0,Desert,High,Preserved Specimen,High
OCC-007-0022,CREATURE-007,Pandinus imperator,Scorpion,84.761374,139.112270,Burkina Faso,2022-09-16,0,Desert,High,Literature,High
OCC-007-0023,CREATURE-007,Pandinus imperator,Scorpion,71.9232915,-72.168679,Lesotho,2022-10-12,0,Desert,High,Observation,High
OCC-007-0024,CREATURE-007,Pandinus imperator,Scorpion,16.9016235,-8.664272,French Guiana,2024-11-18,0,Desert,High,Preserved Specimen,High
OCC-007-0025,CREATURE-007,Pandinus imperator,Scorpion,79.8934605,83.607541,Morocco,2025-02-12,0,Desert,High,Literature,High
OCC-007-0026,CREATURE-007,Pandinus imperator,Scorpion,-2.520579,21.893153,Fiji,2025-04-16,0,Desert,High,Observation,Medium
OCC-007-0027,CREATURE-007,Pandinus imperator,Scorpion,15.477721,15.966227,Brazil,2025-11-13,0,Desert,High,Preserved Specimen,High
OCC-007-0028,CREATURE-007,Pandinus imperator,Scorpion,-36.366584,137.949465,Mayotte,2022-02-08,0,Desert,High,Observation,High
OCC-007-0029,CREATURE-007,Pandinus imperator,Scorpion,57.666118,-165.549527,Zambia,2024-11-04,0,Desert,High,Observation,Medium
OCC-007-0030,CREATURE-007,Pandinus imperator,Scorpion,-33.722938,55.393711,South Georgia and the South Sandwich Islands,2022-08-31,0,Desert,High,Preserved Specimen,High
OCC-007-0031,CREATURE-007,Pandinus imperator,Scorpion,-71.4353615,39.656218,Peru,2023-09-15,0,Desert,High,Observation,High
OCC-007-0032,CREATURE-007,Pandinus imperator,Scorpion,80.009849,-17.417961,Dominican Republic,2022-06-21,0,Desert,High,Observation,High
OCC-007-0033,CREATURE-007,Pandinus imperator,Scorpion,-48.622492,47.165090,Somalia,2023-02-03,0,Desert,High,Observation,High
OCC-007-0034,CREATURE-007,Pandinus imperator,Scorpion,30.5454295,141.013293,Lesotho,2024-02-13,0,Desert,High,Observation,High
OCC-007-0035,CREATURE-007,Pandinus imperator,Scorpion,53.4431565,91.985591,Uzbekistan,2025-10-23,0,Desert,High,Preserved Specimen,High
OCC-007-0036,CREATURE-007,Pandinus imperator,Scorpion,22.2867375,111.867297,Argentina,2025-02-28,0,Desert,High,Observation,Medium
OCC-007-0037,CREATURE-007,Pandinus imperator,Scorpion,6.5104625,108.249207,Nepal,2024-05-25,0,Desert,High,Preserved Specimen,High
OCC-007-0038,CREATURE-007,Pandinus imperator,Scorpion,-67.1878355,-121.282737,Seychelles,2022-06-13,0,Desert,High,Preserved Specimen,High
OCC-007-0039,CREATURE-007,Pandinus imperator,Scorpion,88.4274075,10.593909,Chad,2024-06-11,0,Desert,High,Observation,High
OCC-007-0040,CREATURE-007,Pandinus imperator,Scorpion,-78.109198,122.376588,Oman,2024-08-05,0,Desert,High,Preserved Specimen,High
OCC-007-0041,CREATURE-007,Pandinus imperator,Scorpion,17.271570,-1.975377,South Africa,2023-05-12,0,Desert,High,Preserved Specimen,High
OCC-007-0042,CREATURE-007,Pandinus imperator,Scorpion,-87.168603,-127.061008,Eritrea,2022-04-26,0,Desert,High,Literature,High
OCC-007-0043,CREATURE-007,Pandinus imperator,Scorpion,49.2637155,119.570433,Mozambique,2024-08-24,0,Desert,High,Observation,High
OCC-007-0044,CREATURE-007,Pandinus imperator,Scorpion,-30.6672445,59.325539,Holy See (Vatican City State),2023-03-01,0,Desert,High,Preserved Specimen,Medium
OCC-007-0045,CREATURE-007,Pandinus imperator,Scorpion,67.9984135,88.685522,Canada,2022-12-07,0,Desert,High,Observation,Low
OCC-007-0046,CREATURE-007,Pandinus imperator,Scorpion,-83.406513,79.185754,Bosnia and Herzegovina,2022-09-07,0,Desert,High,Preserved Specimen,High
OCC-007-0047,CREATURE-007,Pandinus imperator,Scorpion,-66.953528,-117.685752,Switzerland,2025-11-29,0,Desert,High,Observation,High
OCC-007-0048,CREATURE-007,Pandinus imperator,Scorpion,-51.969360,7.007520,Georgia,2022-12-03,0,Desert,High,Preserved Specimen,High
OCC-007-0049,CREATURE-007,Pandinus imperator,Scorpion,-34.469476,99.771392,Liberia,2022-12-13,0,Desert,High,Preserved Specimen,Medium
OCC-007-0050,CREATURE-007,Pandinus imperator,Scorpion,-63.7945165,55.238547,Saint Helena,2024-09-09,0,Desert,High,Preserved Specimen,High
OCC-007-0051,CREATURE-007,Pandinus imperator,Scorpion,-4.3933895,-143.936049,French Southern Territories,2021-06-06,0,Desert,High,Preserved Specimen,High
OCC-007-0052,CREATURE-007,Pandinus imperator,Scorpion,-59.107034,-167.874711,Thailand,2022-12-03,0,Desert,High,Preserved Specimen,High
OCC-007-0053,CREATURE-007,Pandinus imperator,Scorpion,-60.643180,-91.763069,Venezuela,2026-02-16,0,Desert,High,Preserved Specimen,Medium
OCC-007-0054,CREATURE-007,Pandinus imperator,Scorpion,-24.525117,97.022118,China,2023-12-20,0,Desert,High,Preserved Specimen,High
OCC-007-0055,CREATURE-007,Pandinus imperator,Scorpion,-1.1506405,120.566618,Japan,2026-01-01,0,Desert,High,Observation,High
OCC-007-0056,CREATURE-007,Pandinus imperator,Scorpion,-27.7617515,37.458184,Norfolk Island,2022-02-16,0,Desert,High,Preserved Specimen,High
OCC-007-0057,CREATURE-007,Pandinus imperator,Scorpion,81.927238,172.889496,Jersey,2023-03-09,0,Desert,High,Preserved Specimen,High
OCC-007-0058,CREATURE-007,Pandinus imperator,Scorpion,74.848075,-74.062252,Korea,2024-03-02,0,Desert,High,Literature,High
OCC-007-0059,CREATURE-007,Pandinus imperator,Scorpion,14.377311,-177.610903,Romania,2022-04-13,0,Desert,High,Preserved Specimen,Medium
OCC-007-0060,CREATURE-007,Pandinus imperator,Scorpion,-15.2823795,-146.411344,Morocco,2021-09-18,0,Desert,High,Preserved Specimen,High
OCC-007-0061,CREATURE-007,Pandinus imperator,Scorpion,54.1200465,-79.626702,Haiti,2022-11-02,0,Desert,High,Preserved Specimen,Low
OCC-007-0062,CREATURE-007,Pandinus imperator,Scorpion,32.822756,-118.820892,Estonia,2024-07-24,0,Desert,High,Preserved Specimen,High
OCC-007-0063,CREATURE-007,Pandinus imperator,Scorpion,41.3948545,103.314840,Northern Mariana Islands,2022-10-10,0,Desert,High,Preserved Specimen,High
OCC-007-0064,CREATURE-007,Pandinus imperator,Scorpion,14.324557,148.193710,India,2024-02-22,0,Desert,High,Preserved Specimen,High
OCC-007-0065,CREATURE-007,Pandinus imperator,Scorpion,3.3953095,8.970465,Tanzania,2023-07-01,0,Desert,High,Observation,High
OCC-007-0066,CREATURE-007,Pandinus imperator,Scorpion,-43.6874995,-20.310524,Uruguay,2024-04-12,0,Desert,High,Observation,Medium
OCC-007-0067,CREATURE-007,Pandinus imperator,Scorpion,-67.2495665,-108.087340,Germany,2021-10-18,0,Desert,High,Literature,High
OCC-007-0068,CREATURE-007,Pandinus imperator,Scorpion,-8.025179,-117.213533,Cocos (Keeling) Islands,2023-01-28,0,Desert,High,Preserved Specimen,High
OCC-007-0069,CREATURE-007,Pandinus imperator,Scorpion,-52.0543545,94.247012,Iceland,2023-04-20,0,Desert,High,Literature,Medium
OCC-007-0070,CREATURE-007,Pandinus imperator,Scorpion,-52.991530,128.596644,Hungary,2023-04-28,0,Desert,High,Preserved Specimen,Medium
OCC-007-0071,CREATURE-007,Pandinus imperator,Scorpion,40.639541,161.182345,Mauritania,2024-09-03,0,Desert,High,Preserved Specimen,High
OCC-007-0072,CREATURE-007,Pandinus imperator,Scorpion,83.2106865,-86.995275,Moldova,2022-01-15,0,Desert,High,Preserved Specimen,Medium
OCC-007-0073,CREATURE-007,Pandinus imperator,Scorpion,-12.4665045,-104.678870,Colombia,2022-10-12,0,Desert,High,Preserved Specimen,Medium
OCC-007-0074,CREATURE-007,Pandinus imperator,Scorpion,31.0646515,152.543203,Austria,2025-07-15,0,Desert,High,Observation,Medium
OCC-007-0075,CREATURE-007,Pandinus imperator,Scorpion,-87.427465,80.172435,Burkina Faso,2022-03-08,0,Desert,High,Preserved Specimen,High
OCC-007-0076,CREATURE-007,Pandinus imperator,Scorpion,13.064229,121.497082,Madagascar,2024-06-22,0,Desert,High,Preserved Specimen,High
OCC-007-0077,CREATURE-007,Pandinus imperator,Scorpion,19.8261655,83.993323,Israel,2024-10-04,0,Desert,High,Preserved Specimen,Medium
OCC-007-0078,CREATURE-007,Pandinus imperator,Scorpion,29.1455455,82.368555,Chad,2021-08-15,0,Desert,High,Preserved Specimen,High
OCC-007-0079,CREATURE-007,Pandinus imperator,Scorpion,-81.715893,-61.604121,French Guiana,2021-05-15,0,Desert,High,Preserved Specimen,High
OCC-007-0080,CREATURE-007,Pandinus imperator,Scorpion,-29.6440545,108.626429,France,2022-01-18,0,Desert,High,Observation,High
OCC-007-0081,CREATURE-007,Pandinus imperator,Scorpion,32.7612755,123.681277,Samoa,2025-01-26,0,Desert,High,Literature,High
OCC-007-0082,CREATURE-007,Pandinus imperator,Scorpion,42.959663,115.131996,Malawi,2021-10-09,0,Desert,High,Literature,Medium
OCC-007-0083,CREATURE-007,Pandinus imperator,Scorpion,-59.342886,-36.178239,Singapore,2023-12-04,0,Desert,High,Preserved Specimen,Medium
OCC-007-0084,CREATURE-007,Pandinus imperator,Scorpion,8.478707,111.007320,Swaziland,2024-12-28,0,Desert,High,Preserved Specimen,Medium
OCC-007-0085,CREATURE-007,Pandinus imperator,Scorpion,28.478439,113.321180,Cuba,2026-02-27,0,Desert,High,Preserved Specimen,Medium
OCC-007-0086,CREATURE-007,Pandinus imperator,Scorpion,-62.5077965,170.937323,Sao Tome and Principe,2022-06-12,0,Desert,High,Observation,Medium
OCC-007-0087,CREATURE-007,Pandinus imperator,Scorpion,-81.3482185,61.448214,Estonia,2022-12-13,0,Desert,High,Observation,High
OCC-007-0088,CREATURE-007,Pandinus imperator,Scorpion,-66.650678,55.723857,Tonga,2026-03-06,0,Desert,High,Preserved Specimen,High
OCC-007-0089,CREATURE-007,Pandinus imperator,Scorpion,-26.395277,-67.322518,Sudan,2024-11-23,0,Desert,High,Preserved Specimen,High
OCC-007-0090,CREATURE-007,Pandinus imperator,Scorpion,4.121749,147.631809,Norfolk Island,2023-05-08,0,Desert,High,Preserved Specimen,Low
OCC-007-0091,CREATURE-007,Pandinus imperator,Scorpion,75.396828,-105.248799,Slovenia,2022-03-29,0,Desert,High,Observation,Medium
OCC-007-0092,CREATURE-007,Pandinus imperator,Scorpion,-34.449237,-148.132506,Montenegro,2022-12-17,0,Desert,High,Preserved Specimen,Medium
OCC-007-0093,CREATURE-007,Pandinus imperator,Scorpion,-14.5468145,140.435530,Mauritania,2022-01-18,0,Desert,High,Literature,High
OCC-007-0094,CREATURE-007,Pandinus imperator,Scorpion,-11.4464715,-24.665400,Montserrat,2022-07-18,0,Desert,High,Observation,Medium
OCC-007-0095,CREATURE-007,Pandinus imperator,Scorpion,48.0872215,-128.876379,Burkina Faso,2026-01-08,0,Desert,High,Preserved Specimen,High
OCC-007-0096,CREATURE-007,Pandinus imperator,Scorpion,20.4870185,-148.171134,Falkland Islands (Malvinas),2025-07-18,0,Desert,High,Preserved Specimen,High
OCC-007-0097,CREATURE-007,Pandinus imperator,Scorpion,-55.938718,-108.762139,Egypt,2021-12-09,0,Desert,High,Preserved Specimen,High
OCC-007-0098,CREATURE-007,Pandinus imperator,Scorpion,-3.537823,-47.095063,Senegal,2025-06-05,0,Desert,High,Preserved Specimen,High
OCC-007-0099,CREATURE-007,Pandinus imperator,Scorpion,15.414804,82.776155,Cambodia,2024-02-04,0,Desert,High,Literature,High
OCC-007-0100,CREATURE-007,Pandinus imperator,Scorpion,-17.866790,157.054442,Israel,2023-01-31,0,Desert,High,Literature,High
OCC-007-0101,CREATURE-007,Pandinus imperator,Scorpion,-69.728755,160.176314,South Africa,2025-08-10,0,Desert,High,Preserved Specimen,High
